Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment
Morocco,Sidi Kacem,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank بريد المغرب 67Fv+55R, Sidi Kacem 16000",not available,Aziz Benchikh,5,Très bonne expérience,2017-08-13 00:58:13.789323,0,https://www.google.com/maps/contrib/107516324383668568168/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Noureddine Fenouri,4,Banque,2018-08-13 00:58:13.789396,1,https://www.google.com/maps/contrib/112521905806798837075/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Frais bancaires,positive,['élevés'],positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Taoufiq Rachidicc,3,Service à revoir,2017-08-13 00:58:13.789400,1,https://www.google.com/maps/contrib/111009980282466962116/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,"['inquiétude', 'doute']",positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Hasnae Beauty,1,ma3Raft J'ai une journée dans mon téléphone 3amarkom makatjawbo fih rah hchoma hadachi,2023-08-12 00:58:13.789404,4,https://www.google.com/maps/contrib/102504782722406402620/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,application mobile,negative,"['lente', 'peu intuitive']",negative
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Mido Mid,2,Bien,2023-08-12 00:58:13.789408,0,https://www.google.com/maps/contrib/107181727063769459371/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,negative,"['réactif', 'rapide']",negative
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Fer Ouine,5,Très bonne expérience,2021-08-12 00:58:13.789412,0,https://www.google.com/maps/contrib/105289150171432292121/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,['Très bonne expérience'],positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Salina Maakom,5,Très bonne expérience,2020-08-12 00:58:13.789416,0,https://www.google.com/maps/contrib/110888082283890097156/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,['Très bonne expérience'],positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,El Hanafi Idougrram,5,Très bonne expérience,2019-08-13 00:58:13.789420,0,https://www.google.com/maps/contrib/108991038345552976580/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale 28 Av. Des Far, Guelmim 81000",https://www.sgmaroc.com/,Kira Moon,5,Très bonne expérience,2018-08-13 00:58:13.789424,0,https://www.google.com/maps/contrib/114495738706140250299/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,['rapide'],positive
Morocco,Guelmim,CREDIT AGRICOLE DU MAROC,+212 5288-73223,"CREDIT AGRICOLE DU MAROC - Du Maroc 198/200, Bd Youssef Ben Tachfine, Guelmim 20000",not available,Salaheddine Dahou,3,Un seul guichet automatique!!,2018-08-13 00:58:13.789436,0,https://www.google.com/maps/contrib/112843894600218792383/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,['Non sécurisé'],positive
Morocco,Guelmim,CREDIT AGRICOLE DU MAROC,+212 5288-73223,"CREDIT AGRICOLE DU MAROC - Du Maroc 198/200, Bd Youssef Ben Tachfine, Guelmim 20000",not available,Phil Bleu,5,Excellente prestation,2016-08-13 00:58:13.789440,0,https://www.google.com/maps/contrib/115767534931238974867/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['rapide', 'simple']",positive
Morocco,Guelmim,CREDIT AGRICOLE DU MAROC,+212 5288-73223,"CREDIT AGRICOLE DU MAROC - Du Maroc 198/200, Bd Youssef Ben Tachfine, Guelmim 20000",not available,Channel Media,5,Très bonne expérience,2021-08-12 00:58:13.789444,0,https://www.google.com/maps/contrib/111093833382391450077/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Très bonne expérience,positive,['positive'],positive
Morocco,Guelmim,CREDIT AGRICOLE DU MAROC,+212 5288-73223,"CREDIT AGRICOLE DU MAROC - Du Maroc 198/200, Bd Youssef Ben Tachfine, Guelmim 20000",not available,Mouaad Mastour,5,Très bonne expérience,2015-08-14 00:58:13.789456,0,https://www.google.com/maps/contrib/112094556704676680315/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Mohamed Toufaiai,1,"Mauvais service.
Établissement dans l'incapacité d'accueillir ses clients dans de Bonnes conditions. …",2021-08-12 00:58:13.789635,3,https://www.google.com/maps/contrib/106370219304034577521/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,"[""incapacité d'accueillir clients dans de bonnes conditions""]",negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Sqd 39H,5,Bon,2023-08-12 00:58:13.789639,0,https://www.google.com/maps/contrib/117966139726825219252/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'récité']",positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Saad El Alaoui,1,Mauvaise service,2021-08-12 00:58:13.789643,2,https://www.google.com/maps/contrib/117226643620282044839/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Mauvais service'],negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Ali Daoudi,3,"La banque Al Barid est un bureau de poste au Maroc avec deux sections
Le service des opérations bancaires comprend toutes les opérations effectuées par les banques, telles que l'ouverture de compte, le retrait, le virement, etc. …",2021-08-12 00:58:13.789648,5,https://www.google.com/maps/contrib/112425374237479849919/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service des opérations bancaires,positive,"['retrait', 'virement']",positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Haya Maya,1,"Il n'y a aucun intérêt pour les citoyens. Le citoyen est un animal aux yeux du directeur de l'agence. Il insulte, élève la voix pour rien, juste pour poser des questions sur des questions administratives qui me concernent.",2022-08-12 00:58:13.789652,3,https://www.google.com/maps/contrib/115746585427578957350/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,negative,"['insultant', 'inactif']",negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Mohamed Bouaouda,3,Nous attendons toujours plus de services et d'installations de cette banque,2022-08-12 00:58:13.789657,0,https://www.google.com/maps/contrib/117151859398918833400/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,services et installations,positive,"['manque de services', 'insuffisance des installations']",positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,حسن المشوظ,5,"Irbid, Guelmim Bank, de très très bons travailleurs",2022-08-12 00:58:13.789661,1,https://www.google.com/maps/contrib/100360800374367151395/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,['très réactif'],positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Bougarfaoui Lahcen,1,"Donne-moi de l'argent, donne-toi du temps",2023-08-12 00:58:13.789666,0,https://www.google.com/maps/contrib/112813484591901902861/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Réactivité lente'],negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,مريض سكري سابق,1,Prestations peu satisfaisantes,2021-08-12 00:58:13.789670,2,https://www.google.com/maps/contrib/117352973225886177235/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Prestations peu satisfaisantes'],negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Joul Joul,1,Je le haissais,2022-08-12 00:58:13.789675,0,https://www.google.com/maps/contrib/101502859361704962927/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque,negative,['haine'],negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Hiba Vlog,1,Très mauvaise expérience,2024-04-13 00:58:13.789691,0,https://www.google.com/maps/contrib/114800266270673614617/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,"['vol', 'défaut de sécurité']",negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Farida Mbaye,5,Très bonne expérience,2023-09-16 00:58:13.789696,0,https://www.google.com/maps/contrib/108917163041626963299/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,"['rapide', 'simple']",positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Ali Tous,3,Expérience neutre,2023-08-12 00:58:13.789700,0,https://www.google.com/maps/contrib/100737689186697261879/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des comptes,positive,['facilement accessible'],positive
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,David Uhl,1,Très mauvaise expérience,2022-08-12 00:58:13.789705,0,https://www.google.com/maps/contrib/116906300368411595346/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Mauvaise expérience'],negative
Morocco,Guelmim,AL BARID BANK,Not available,"AL BARID BANK - Barid Bank Guelmim Xwpv+X5X, Place Bir Anzarane, Guelmim 81000",not available,Boukherbani Youssef,1,Très mauvaise expérience,2021-08-12 00:58:13.789709,0,https://www.google.com/maps/contrib/100583142611663182808/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Mauvaise expérience'],negative
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Hay El Fida Touflit, Bd Mohamed Vi, Guelmim 81000",https://www.sgmaroc.com/,Irifi Mustapha,1,Café sahara,2020-08-12 00:58:13.789714,0,https://www.google.com/maps/contrib/106070801325385269971/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,negative,['niveau de service'],negative
Morocco,Guelmim,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Hay El Fida Touflit, Bd Mohamed Vi, Guelmim 81000",https://www.sgmaroc.com/,عبد الرحيم السكراتي,2,🏦 banque …,2018-08-13 00:58:13.789719,0,https://www.google.com/maps/contrib/105154403776192079409/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,localisation et accessibilité,negative,"['distant', 'inaccessible']",negative
Morocco,Larache,CREDIT AGRICOLE DU MAROC,Not available,"CREDIT AGRICOLE DU MAROC - Du Maroc 5Rqv+Cw9, Av. Khalid Ibn Walid, Larache",not available,Nouha Benkarroum,1,"agence à éviter, manque de proffessionalisme, surtout la jeune femme chargée client.",2024-05-13 00:58:13.790024,0,https://www.google.com/maps/contrib/111042972422013296110/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,manque de proffessionalisme,negative,"['jeune femme chargée client', 'agence à éviter']",negative
Morocco,Larache,CREDIT AGRICOLE DU MAROC,Not available,"CREDIT AGRICOLE DU MAROC - Du Maroc 5Rqv+Cw9, Av. Khalid Ibn Walid, Larache",not available,Marouan Mounich,3,C'est la Bank Credit agricole pas Crédit du Maroc,2023-12-15 00:58:13.790029,0,https://www.google.com/maps/contrib/116467394132372641850/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque concurrente,positive,['pas Crédit du Maroc'],positive
Morocco,Larache,CREDIT AGRICOLE DU MAROC,05395-21844,"CREDIT AGRICOLE DU MAROC - Du Maroc Lotissement Ain El Atti, Larache 20000",not available,Tomi Valny,5,"Un peu d'histoire sur le bâtiment qui abrite aujourd'hui les bureaux de la banque du Crédit du Maroc.
Il existe divers exemples d'architecture moderniste sur l'avenue Mohammed V à …",2019-08-13 00:58:13.790033,1,https://www.google.com/maps/contrib/115245225593665024497/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,localisation,positive,['avenue Mohammed V'],positive
Morocco,Larache,CREDIT AGRICOLE DU MAROC,05395-21844,"CREDIT AGRICOLE DU MAROC - Du Maroc Lotissement Ain El Atti, Larache 20000",not available,Mouad Abbaoui,1,Service zéro,2024-02-13 00:58:13.790043,0,https://www.google.com/maps/contrib/102673835244208145102/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service zéro,negative,"['longue attente pour obtenir une aide', 'personnel peu qualifié']",negative
Morocco,Larache,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Av. Mohamed V, Larache 92000",https://www.sgmaroc.com/,Nisrine Red,1,"Je suis partie pour récupérer ma carte guichet, le personnel à la réception très sympa. On m’indique d’aller au bureau à gauche qui est normalement le bureau de Ssi Abdelhakim, très professionnel et gentil. Sauf qu’il y’avait un autre …",2023-11-15 00:58:13.790048,2,https://www.google.com/maps/contrib/102532974957026276509/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Personnel,negative,"['sympa', 'professionel', 'gentil']",negative
Morocco,Larache,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Av. Mohamed V, Larache 92000",https://www.sgmaroc.com/,Simohamed Rabie T,3,Expérience neutre,2023-11-15 00:58:13.790052,0,https://www.google.com/maps/contrib/117762127993944546904/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service clientèle,positive,"['réactif', 'pas trop réactif']",positive
Morocco,Larache,CREDIT AGRICOLE DU MAROC,05399-12708,"CREDIT AGRICOLE DU MAROC - Du Maroc 20, Bd Mohammed V, Larache 20000",not available,Farid Bouarich,1,Très mauvaise expérience,2017-08-13 00:58:13.790078,0,https://www.google.com/maps/contrib/116489581056462739093/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,['mauvaise expérience'],negative
Morocco,Larache,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Lot Maghrib Al Jadid, N°186 Résidence Labari, Larache 92000",https://www.sgmaroc.com/,Rizk El Harras,3,bon service,2017-08-13 00:58:13.790094,1,https://www.google.com/maps/contrib/108539206498772805767/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapidité']",positive
Morocco,Larache,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Lot Maghrib Al Jadid, N°186 Résidence Labari, Larache 92000",https://www.sgmaroc.com/,Mohamed Fellak,5,Très bonne expérience,2021-08-12 00:58:13.790099,0,https://www.google.com/maps/contrib/103983149742457110893/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,['Très bonne expérience'],positive
Morocco,Larache,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Lot Maghrib Al Jadid, N°186 Résidence Labari, Larache 92000",https://www.sgmaroc.com/,Tasnime Bouanou,5,Très bonne expérience,2020-08-12 00:58:13.790104,0,https://www.google.com/maps/contrib/116062931296915987544/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['rapide', 'simple']",positive
Morocco,Larache,AL BARID BANK,0698-196668,"AL BARID BANK - Cash 7B Av. Des Forces Armées Royales, Larache",not available,Hami Mas,5,"J'avais l'habitude de marcher avec un maître pour m'occuper de Mizyan, que Dieu bénisse Hadar",2023-08-12 00:58:13.790133,0,https://www.google.com/maps/contrib/108299662936550236471/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,positive,"['rapide', 'simple']",positive
Morocco,Larache,AL BARID BANK,0698-196668,"AL BARID BANK - Cash 7B Av. Des Forces Armées Royales, Larache",not available,Fz Mokhless,5,Très bonne expérience,2024-03-14 00:58:13.790138,0,https://www.google.com/maps/contrib/100154464978096050958/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,"['rapide', 'simple']",positive
Morocco,Larache,AL BARID BANK,0698-196668,"AL BARID BANK - Cash 7B Av. Des Forces Armées Royales, Larache",not available,Oubel Design,5,Très bonne expérience,2021-08-12 00:58:13.790142,0,https://www.google.com/maps/contrib/101582911938254408366/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,['très bonne'],positive
Morocco,Berrechid,SOCIETE GENERALE MAROCAINE DE BANQUES,05224-24242,"SOCIETE GENERALE MAROCAINE DE BANQUES - Générale Bank Angle Bd Mohamed V Et Bd Hassan Ii - Lot Essafi, Berrchid 26202",https://www.sgmaroc.com/,Anass Taghjichte,1,"Le guichet automatique est toujours hors service, et s'il fonctionne, vous le trouverez très encombré",2021-08-12 00:58:13.790370,1,https://www.google.com/maps/contrib/115727103425948667465/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service hors heures,negative,"['Hors service', 'Encombré']",negative
